Date,Label,News
2019-11-08,0,"turkey vows to send isis militants home watch reagan’s 1987 ‘tear down this wall’ speech president reagan returns to berlin, this time in bronze indigenous art that targets stereotypes for quebec, a french woman may not be french enough more spending on public services? sure, boris johnson says holocaust survivor is swept up in italy’s storm of vitriol the populist pastor leading a conservative revival in south korea u.k. police release names of 39 people found dead in essex truck ex-president ‘lula’ is freed from prison in brazil after supreme court ruling"
2019-11-11,1,"spain’s far right emerges as a force by tapping a new nationalism nigel farage, brexit party leader, lends hand to boris johnson. mostly. hillary clinton raps boris johnson over his suppression of a russia report quebec reverses decision on french citizen’s immigration application russian professor, found with bag of severed arms, admits he killed student u.k. scholars back cambridge researcher’s efforts to avoid deportation cannabis-based medicines approved for use in england and wales behind hong kong’s protesters, an army of volunteer pastors, doctors and artists james le mesurier, backer of syrian white helmets, is found dead in turkey turkey starts sending captured foreign fighters home from syria"
2019-11-12,1,"frank giles, 100, editor snared in ‘hitler diaries’ hoax, is dead turkey detains a top journalist again, signaling a continuing crackdown hong kong protest photos: tear gas and fires on a day of campus clashes 51 children hurt in chemical attack at chinese elementary school spain’s left comes up with tentative deal to form a government evo morales and bolivia: what we know about the president’s resignation tampons to be taxed as essential, not luxury, items in germany ukraine’s president seeks face-to-face meeting with putin women in gambia describe torture after ex-president called them witches erdogan warns that turkey will keep deporting isis detainees"
2019-11-13,1,"u.s. struggles to keep allies in fight against isis in syria in struggle over parthenon marbles, greece gets unexpected ally: xi jinping girl, 5, is 6th child killed by stray bullet in rio de janeiro this year dueling camps vie for control of venezuela’s embassy in brazil german lawmakers oust committee chair over remarks seen as anti-semitic bolivia’s interim leader pledges to ‘reconstruct democracy’ saudi anti-extremist force names feminists as a target. briefly. scenes of the record-breaking flood in venice his 22-pound cat was too fat to fly. so he called in an understudy. hong kong colleges become besieged citadels as police close in"
2019-11-14,1,"iraqi protesters cheer victory over iran, at least on the soccer field boris johnson was supposed to be an ace campaigner. so why is he stumbling? u.n. query on syria hospital bombings may be undermined by russia pressure, limited scope we proved russian pilots bombed a hospital. then they did it again. experts divided on authenticity of islamic state receipts north korea says u.s. sought more talks, but calls it a ‘trick’ germany mandates measles vaccine refugee and author detained by australia is given visa to travel isis suspect trapped at turkish-greek border is to be deported to u.s. behind the scenes, erdogan’s friendly white house visit had tense moments"
2019-11-15,1,"ethnic rifts in bolivia burst into view with fall of evo morales along alberta’s cowboy trail putin and zelensky to meet for first time over ukraine conflict economic crisis looms as protests rage in lebanon india, choking on toxic air, tries something new: an oxygen bar a 9-year-old is about to get a university degree. he has #giganticplans. iran abruptly raises fuel prices, and protests erupt germany passes climate-protection law to ensure 2030 goals russia frees norwegian convicted of spying in unusual 3-way swap pushed from hungary, university created by soros shifts to vienna"
2019-11-18,0,"pompeo calls for restraint in hong kong, and mcconnell asks trump to speak up pompeo announces shift in u.s. stance on israeli settlements after a massacre, ethiopia’s leader faces anger, and a challenger amazon deforestation in brazil rose sharply on bolsonaro’s watch in shift, u.s. says israeli settlements in west bank do not violate international law marine vet freed by iran in 2016 sues u.s. over unpaid compensation bridge collapses in france, killing teenage girl for the eurostar tribe, brexit could make brussels feel even farther away u.s. drone strikes stymie isis in southern libya china defends crackdown on muslims, and criticizes times article"
2019-11-19,0,"a bullet to the eye is the price of protesting in chile iran’s ‘iron fist’: rights group says more than 100 protesters are dead on west bank, no one rests easy, no matter what u.s. says about settlements parents of besieged hong kong protesters come to the front lines ‘i am breaking inside’: balkan leader fears conflict after e.u. snub sweden drops julian assange rape inquiry companies abandon prince andrew after calamitous epstein interview lebanon protesters shut down parliament and clash with police qantas says it would back suit by flight attendant called racist by will.i.am first comes snapchat, then the bachelor and spinster ball"
2019-11-20,0,"thich tri quang, 95, galvanizing monk in south vietnam, dies almaas elman, somali-canadian activist, is shot dead in mogadishu greece announces steps to shut down notorious refugee camps after disastrous epstein interview, prince andrew steps down from public duties u.k. conservative party scolded for rebranding twitter account u.s.-india defense ties grow closer as shared concerns in asia loom malta arrests businessman as ‘person of interest’ in journalist’s killing in warning to hong kong’s courts, china shows who is boss israel launches airstrikes in syria to target iranian forces hitler’s birth home in austria to become a police station"
2019-11-21,1,"iran declares protests are over, but the evidence suggests otherwise dozens of babies died because of u.k. hospital failings, report finds what’s next for netanyahu, and israel? labour party manifesto: corbyn plan offers ‘radical answers’ for the u.k. israel’s netanyahu indicted on charges of fraud, bribery and breach of trust prince andrew’s friendship with epstein joins a list of royal scandals retirement home told a nun she couldn’t wear religious attire more than 140 nazca lines are discovered in peruvian desert extinction rebellion co-founder apologizes for holocaust remarks rodrigo duterte calls for ban on public vaping in the philippines"
2019-11-22,1,"bts, the k-pop superstars, must serve in south korea’s military four years after ‘sunny ways,’ a muted restart for justin trudeau guido badano, officer in the andrea doria crash, dies at 92 u.k. takes back children from former isis territory pakistan blames india for its air pollution. its citizens disagree. viking treasure could have made them a fortune. instead, they stole it. afghan vote crawls toward crisis, with no results after 2 months israelis call netanyahu indictment an ‘earthquake,’ but agree on little else hong kong court reinstates mask ban before citywide election new zealand man convicted of murder in grace millane’s death"
2019-11-25,1,"koalas aren’t extinct, but their future is in danger, experts say on day to end violence against women, spain’s far right champions men truck driver pleads guilty to 2 charges in essex deaths julian assange ‘could die’ in u.k. jail, doctors warn france announces new measures to tackle domestic violence 3 afghan schools, 165 accounts of students being raped hong kong election landslide signals more frictions with beijing royal jewels of ‘immeasurable’ value are stolen from a german museum pope francis, in japan, warns of ‘selfish decisions’ on nuclear energy meet 5 of hong kong’s newest politicians"
2019-11-26,1,"sweden investigates iraq defense chief for war crimes and fraud pompeo warns china to honor ‘human rights standards’ in hong kong albania’s earthquake: what we know so far u.s. envoy says afghans coerced retraction of rape allegations a teacher, an artist, a scientist and more. they’re all visionaries. a montreal bagel war unites rival kings saudi arabia is stepping up crackdown on dissent, rights groups say albania earthquake death toll rises u.k. chief rabbi denounces labour party on anti-semitism helicopter crash in mali kills 13 french troops"
2019-11-27,0,"iraq protesters burn down iran consulate in night of anger mexican leader draws line on trump terrorist plan: ‘interventionism: no’ albanian rescue teams dig through earthquake rubble where the nurse prescribes heroin in scotland, brexit is on the line. so is the future of the u.k. dresden museum partly reopens after jewelry heist bangladesh sentences 7 to death over 2016 bakery attack godfrey gao, ‘mortal instruments’ actor, dies while filming tv show sri lankan critics fear a crackdown is underway, and some flee amid death and debris from earthquake, albania clings to hope"
2019-11-29,0,"shmoo cake, persians and spudnuts: touring canada’s regional cuisine 3 young people stabbed on busy hague street, setting off alarm in dutch city 14,600 sheep trapped on a capsized ship. ‘we have saved 254.’ in afghanistan, trump creates confusion over u.s. policy on taliban the best movies and tv shows new on netflix canada in december stabbings around london bridge kill 2 in ‘terrorist incident’ iraq prime minister says he will resign amid protests brad gobright, renowned rock climber, is dead after fall in mexico two k-pop stars sentenced to prison for rape beloved berlin currywurst stand delivers a bite of history"
2019-12-02,0,"in russia, an updated law with new restrictions on freedom of speech for boris johnson, a perilous week negotiating terrorism and trump dead whale, 220 pounds of debris inside, is a ‘grim reminder’ of ocean trash fighting extradition, huawei executive writes of ‘moments of fear’ activist’s case hints at what changes and what stays the same in cuba london bridge attack victims were advocates for prisoner rehabilitation china hits back at u.s. over hong kong bill in a mostly symbolic move ‘incredible story of survival’: woman rescued after 12 days in outback life inside the dmz? scary, but there’s 5g and a great school nato readies a 70th birthday party, with low-key celebrations"
2019-12-03,1,"from friends to frenemies? trump’s relationships with world leaders for trump and europe, a surprising role reversal italians celebrate their coffee and want the world to do so, too north korea touts new resort, seeking to blunt u.n. sanctions measles outbreak leads to shutdown of public services in samoa iran used firearms in deadly crackdown on protesters, officials admit ‘i don’t know prince andrew,’ trump says. photos say otherwise. to make sense of lebanon’s protests, follow the garbage from a russian banker, a $4 million mansion and a 200-foot yacht ukraine knew of aid freeze in july, says ex-top official in kyiv"
2019-12-04,1,"netanyahu and pompeo seek heightened pressure on iran in wake of violent protests with internal squabbling on vivid display, what’s next for nato? jewish graves desecrated in historic french cemetery a divorced mother sues after losing her title as miss ukraine ‘he showed us life’: japanese doctor who brought water to afghans is killed u.n. asks for record funds for aid programs french strikes are a fresh test for macron in syria, health workers risk becoming ‘enemies of the state’ trump calls trudeau ‘two-faced’ video shows world leaders seemingly venting about trump"
2019-12-05,1,"general strike in france challenges macron’s latest ambition for change spain’s ‘big brother’ accused of recording sexual assault and making victim watch election fraud aided evo morales, international panel concludes portrait of london bridge killer, in his own words charges planned against netanyahu aides in submarine graft scandal north korea threatens new ‘dotard’ insults if trump revives name-calling zelensky’s opponents fear he is ready to capitulate to russia ‘a present from norway and it’s dead’: christmas tree unites london in dismay protests fill streets of paris ‘the amazon is completely lawless’: the rainforest after bolsonaro’s first year"
2019-12-06,0,"parliament in a time of permanent campaigning teenager pleads guilty to throwing boy off balcony at tate modern in london building collapse in nairobi leaves at least four dead, 29 injured hugh, actually: in u.k. campaign, voters find an actor at the door ‘black friday’ headline is condemned by stars of italian soccer cold stopped a woman’s heart for 6 hours, then helped save her life london fire commissioner steps down after grenfell criticism visiting auschwitz, merkel warns against danger to liberal democracy now drawing viewers: the election interview boris johnson won’t do nairobi’s gold-loving governor is arrested on corruption charges"
2019-12-09,0,"key takeaways in newly released documents detailing failures of war in afghanistan with france in uproar over pensions, macron may need one early in collecting nobel prize, ethiopia’s leader plans to sidestep media what did the u.s. get for $2 trillion in afghanistan? scenes of new zealand’s volcanic eruption documents reveal u.s. officials misled public on war in afghanistan trump officials block u.n. meeting on human rights abuses in north korea sweden charges ex-ambassador to china over secret meetings in first meeting with putin, zelensky plays to a draw despite a bad hand ‘there were no safety features’: outrage follows new delhi fire"
2019-12-10,1,"johann baptist metz, theologian of compassion, dies at 91 architect of mexico’s war on cartels is accused of taking bribes from one iran banks burned, then customer accounts were exposed online trump and pompeo spoke to russian official about u.s. elections. did only one deliver a warning? a sick u.k. boy’s story was true. but false posts followed. days after new zealand eruption, loved ones still wait for news the japanese rebel who’s fighting the tyranny of high heels nobel peace laureate says social media sows hate in ethiopia demonstrators march through paris to reject pension plan the war that continues to shape russia, 25 years later"
2019-12-11,1,"with many dents to its image, nobel peace prize is hit with a few more u.s. turns up pressure on iran with sanctions on transportation firms reinhard bonnke, the ‘billy graham of africa,’ dies at 79 boris johnson tries on a new campaign persona: disciplined kim woo-choong, who strove to be ‘automotive genghis khan,’ dies at 82 aung san suu kyi pushes back on genocide allegations 9-year-old prodigy pulled from college over degree delay e.u. climate plan would sweeten deal for coal countries jeremy corbyn, u.k. labour leader, struggles to close election gap france’s pension changes won’t affect older workers, prime minister vows"
2019-12-12,1,"iraqi protesters lynch teenager while police stand by in pakistan hospital, it was lawyers vs. doctors. 3 patients died. 6 bodies retrieved near new zealand volcano. ground search halted for 2 more. family behind krispy kreme donates millions to holocaust survivors unrest marks algerian election, as protesters boycott the vote mob of lawyers attack hospital in pakistan subduing terrorist on london bridge, he was prepared to die migrant who rescued man from burning building earns praise in spain 2 dead in protests over india’s religion-based citizenship bill after volcano eruption in new zealand, 6 bodies are retrieved in risky mission. 2 are still missing."
2019-12-13,1,"on your tables: ginger beef, caesars and butter tarts how labour’s working-class vote crumbled and its nemesis won the north for scotland and northern ireland, a weakening of ties military’s preferred candidate named winner in algeria election battered u.k. labour party ponders next move, as corbyn plans exit in johnson victory, democrats and republicans see lessons for 2020 mounting evidence of abuse by chile’s police leads to calls for reform u.k. election result starts clock on brexit talks with e.u. he wanted to be pope. he settled for conducting the metropolitan opera. brexit is going to get done. but on whose terms?"
2019-12-16,1,"china protests u.s. expulsion of 2 diplomats accused of spying u.k. plans to pass anti-b.d.s. law welcome to parliament. now sit down and shut up. violence in northern ireland rising amid political paralysis the u.k. election explained, in one number protesters in india challenge government over citizenship law afghan warlord escapes arrest as troops turn city into war zone searchers try to find earthquake victims in philippines beijing backs hong kong leader despite election setback as protests rage on citizenship bill, is india becoming a hindu nation?"
2019-12-17,0,"e.u. lawmakers condemn subsidy corruption but disagree on what to do amid chaos of daily commutes, strikers and macron compete for the commuters boris johnson has a mandate. now, what will he do with it? mcdonald’s closes temporarily in peru after death of teens why the state dept. has largely been muted on india’s moves against muslims william taylor, top diplomat in ukraine and key impeachment witness, is stepping down how russian propaganda showed up in an italian murder trial china commissions 2nd aircraft carrier, challenging u.s. dominance india adopts the tactic of authoritarians: shutting down the internet a rare russian tech triumph, a police raid and a backlash"
2019-12-18,1,"corruption case that tarnished trudeau ends with snc-lavalin’s guilty plea chinese students denounce limits on free speech, in a rare protest u.n. peacekeepers in haiti said to have fathered hundreds of children cheese smells. deal with it, a german court rules. nurses in northern ireland strike amid growing health care crisis accused dutch crime boss is arrested in dubai mansion woman wins high-profile #metoo case in japan against tv journalist 1969: 12 santa clauses arrested in london australia records its hottest day. at least for now. 2 north koreans tried to defect. did seoul send them to their deaths?"
2019-12-19,1,"husband in taliban hostage couple acquitted of assaulting wife lebanon, mired in crises, turns to a professor as prime minister persian gulf standoff starts to thaw on the soccer field u.s. issues sanctions against iranian judge who sentenced princeton student j.k. rowling criticized after tweeting support for anti-transgender researcher malta murder investigation closes in on ‘mafia state’ italian police arrest over 300 in raids on organized crime son of spies whose case inspired ‘the americans’ can become canadian deadly gunfire at russia spy agency’s moscow headquarters putin hints at holding power past 2024, and defends trump on impeachment"
2019-12-20,1,"new zealand ban on most semiautomatic weapons takes effect legal marijuana’s unresolved issues a year on one carnival cruise ship hits another, injuring 6 hague prosecutor ready to investigate israel, if assured of jurisdiction british lawmakers vote to push forward brexit bill gun enthusiast is identified as russian spy agency’s attacker as modi pushes hindu agenda, a secular india fights back u.k. parliament advances brexit bill in lopsided vote, all but assuring january exit prince philip is hospitalized suspect in harry dunn crash is charged, british prosecutors say"
2019-12-23,0,
2019-12-24,1,"speaking out on gay rights and corruption costs ambassador his job mexico calls amplified police presence at bolivia embassy a ‘siege’ santa hats and tear gas: hong kong protests flare again japan shrinks by 500,000 people as births fall to lowest number since 1874 new russian method to silence dissent: military service in the arctic as protests flare in india, modi plays a new position: defense australia’s volunteer firefighters find it hard to pause, even for christmas as a spanish city lights up for christmas, so does a debate queen’s christmas message acknowledges a ‘bumpy’ year for u.k. china’s seniors, looking for love, head to the park"
2019-12-26,1,"netanyahu rebuffs a challenge from within, despite graft charges in brazil, firebombs seek to terrorize makers of film portraying jesus as gay iranians honor dead protesters, amid vows to fight on turkey’s ban on wikipedia is unconstitutional, court says ‘not my fault’: women in mexico fight back against violence with u.s. help no longer assured, saudis try a new strategy: talks turkey is close to sending troops to libya, erdogan says netanyahu’s survival is tested as likud party holds leadership vote nicaragua has a simple message for protesters: don’t christmas typhoon batters central philippines"
2019-12-27,0,"mexican police chief arrested in massacre of mormon family george sakheim, interpreter at nuremberg trials, dies at 96 u.k. arrests man who sent £150 to son fighting with kurds in syria highlights from a year of traveling across canada the best movies and tv shows new on netflix canada in january netanyahu won over his party. can he win over israel? growing a little marijuana at home is not a crime, italy’s top court says the cbc’s cut of a scene from ‘home alone 2’ draws the trumps’ ire the atheist preacher. the thorn in beijing’s side. the mayor awaiting her murder. kazakhstan plane crash leaves at least 12 dead"
2019-12-30,1,"american airstrikes rally iraqis against u.s. bolivia expels 3 diplomats in tiff with mexico and spain over morales aides ‘a slow-motion chernobyl’: how lax laws turned a river into a disaster nicaragua frees political prisoners after international pressure amid balmy winter, moscow trucked in heaps of fake snow. a blizzard ensued. fireworks, long a german new year’s eve tradition, are losing their luster inside china’s push to turn muslim minorities into an army of workers secret video offers rare look inside chinese labor program sudan sentences 29 intelligence officers to death for teacher’s killing woman who accused 12 men of rape is guilty of ‘public mischief’ in cyprus"
2019-12-31,1,"north korea is no longer bound by nuclear test moratorium, kim says macron stands by contested pension plan, despite pressure from marathon strike new year’s eve 2020: pictures from around the world japan loves robots, but getting them to do human work isn’t easy merkel’s new year’s speech calls for action on climate and tolerance scenes from attack on u.s. embassy in iraq french chef loses legal battle over a lost michelin star a couple unwittingly threw away $20,000. the dump gave it back. apocalyptic scenes in australia as fires turn skies blood red protesters attack u.s. embassy in iraq, chanting ‘death to america’"
2020-01-02,0,"video showing sexual assault by mob in egypt draws outrage australia fires rage along pacific coast as india violence gets worse, police are accused of abusing muslims after embassy attack, u.s. is prepared to pre-emptively strike militias in iraq a ‘sir’ with blue-collar roots: britain’s labour race has an unlikely leader israeli supreme court removes an obstacle for netanyahu ‘it’s going to be a blast furnace’: australia fires intensify turkey, flexing its muscles, will send troops to libya flash floods in indonesia leave hundreds of thousands homeless taiwan’s top military official and 7 others die in helicopter crash"
2020-01-03,1,"is there a risk of wider war with iran? a hit man, a detective novelist and a woman who fell from the sky airstrike that killed suleimani also killed powerful iraqi militia leader do-gooder or ‘devil’? a friar’s work divides a venezuelan village migrants crossing the english channel to the u.k. increased sixfold in 2019 ‘ethical veganism’ is a philosophical belief, british court rules what to know about the death of iranian general suleimani israel lauds suleimani assassination, though with caution video shows aftermath of u.s. strike that killed top iran commander u.s. and iran exchange more threats as democrats question timing of strike"
2020-01-06,0,the u.s. seemed to be leaving iraq. but it was all an ‘honest mistake.’ how u.s. troops are preparing for the worst in the middle east boris johnson’s balancing act with trump and europe on iran how to help victims of australia’s fires homes damaged after earthquake in puerto rico mogadishu bombing took the lives of the ‘best and the brightest’ britain’s ‘most prolific rapist’ is jailed for life china grapples with mystery pneumonia-like illness a battle to contain australia’s fires crowds gather at suleimani’s funeral
2020-01-07,1,"some nato troops begin leaving iraq a one-word accusation swirls around trump’s deadly strike: assassination libya rebels capture key coastal city in threat to u.n.-backed government pompeo upended middle east by pushing trump to kill iranian general venezuela’s national assembly opens for business: scuffles, tear gas and doused lights puerto rico earthquake knocks out power and collapses homes deadly stampede at suleimani’s funeral procession pedro sánchez will lead modern spain’s first coalition government iran fires on u.s. forces at 2 bases in iraq, calling it ‘fierce revenge’ koala mittens and baby bottles: saving australia’s animals after fires"
2020-01-08,1,"and you thought brexit was tough … prince harry and meghan to ‘step back’ from royal duties in extraordinary retreat thousands sleep outside in puerto rico because of power outage iran’s long night is capped by an earthquake russia and turkey make joint call for cease-fire in libya iran plane crash victims came from at least seven countries the ukraine plane crash in iran: black boxes and other questions at the edge of a war, the u.s. and iran appear to step back trump backs away from further military conflict with iran ‘i was left with no other choice,’ ghosn says of fleeing japan"
2020-01-09,0,"civilian planes shot down: a grim history the u.s., iran and a no-win game going rogue: prince harry and meghan caught the palace off guard trump administration’s actions in middle east complicate its criticisms of china thousands march in paris against pension reforms video shows ukrainian airliner being hit over iran prince harry’s real declaration of independence: from britain’s tabloids brazil’s top court strikes down ban on netflix film portraying jesus as gay at the heart of france’s long strikes, a fight between the haves and the have-nots u.k. lawmakers give brexit bill the green light"
2020-01-10,1,"as u.s.-iran tensions flare, iraq is caught in the middle northern ireland breaks a three-year political stalemate what to know about taiwan’s presidential election black britons wonder what took harry and meghan so long trump says 4 embassies had been targeted by iranians bomb blast claimed by isis kills at least 15 in pakistan mosque used by taliban u.s. unsuccessfully tried killing a second iranian military official in rare mexico school shooting, student kills a teacher and wounds others buckingham palace in emergency session to resolve harry and meghan crisis marian finucane, 69, dies; influential voice in irish radio"
2020-01-13,0,"france agrees to small troop increase, but little else, at sahel summit american held in egypt prison dies after a hunger strike ‘it was like a scene from an action movie’ will canadians have to pay the security costs for harry and meghan? british police said watch out for extremists — like climate activists in statement, queen ‘supportive’ of prince harry and meghan’s ‘new life’ death sentence overturned for pervez musharraf, ex-leader of pakistan rural venezuela crumbles as president shores up the capital and his power residents of the philippines return home, despite dangers why dutch officials want you to forget the country of holland"
2020-01-14,1,"chemical plant explosion in spain kills one and prompts order to stay inside u.k. failed to alert e.u. on 75,000 criminal convictions two popes, and one big furor after benedict weighs in on priestly celibacy china uses growing clout to stifle critics abroad, rights group says wildfires force australian open player to abandon match a homecoming at taal volcano: ‘everything’s gone in the blink of an eye.’ new video shows two iranian missiles hit ukrainian plane ukraine flight 752: new video shows first missile hit plane video shows bus falling into sinkhole in china plan to cut u.s. troops in west africa draws criticism from europe"
2020-01-15,1,"putin’s power shake-up: here are six takeaways turkey restores wikipedia after more than 2-year ban u.s. military resumes joint operations with iraq ‘megxit’ is the new brexit in a britain split by age and politics iranian chess official fears going home over hijab photo peru deports 5 tourists accused of damaging machu picchu temple europe’s gamble: can it save iran deal by threatening to kill it? england’s only county without a mcdonald’s is about to get one she was known in china by her weight: 47 pounds. her death set off outrage. will big ben chime for brexit? it’s a $650,000 question"
2020-01-16,1,"7 found dead and 15 in captivity at religious sect in panama germany investigates 3 suspected of spying for china american family stuck in saudi arabia while father stands trial tv cameras coming to english criminal courts the american mustache ruffling feathers in south korea taliban offer to reduce violence in afghanistan ahead of deal with u.s. russian parliament approves putin’s pick for prime minister ukraine investigates trump allies amid reports of surveillance of marie yovanovitch reducing fire, and cutting carbon emissions, the aboriginal way in huawei battle, china threatens germany ‘where it hurts’: automakers"
2020-01-17,0,"how much warmer was your city in 2019? with brexit looming, experts worry women may be hit hardest putin and the art of stepping down gracefully while keeping a grip on power ninez cacho-olivares, journalist and critic of marcos, dies at 78 canada offers compensation to families of victims of plane downed in iran a blow to the head makes an instant hero in india french strikers shut down the louvre, setting a new target in a pension fight welcoming winter’s cold embrace why europe is finally paying attention to libya iran’s supreme leader calls u.s. government ‘disgraceful’"
2020-01-21,1,"mining executives face homicide charges in brazil dam disaster ‘i can’t bring back the dead’: sri lanka leader ends search for war missing wuhan coronavirus map: tracking the spread of the outbreak north korea bans foreign tourists over coronavirus, tour operator says big changes? or maybe not. putin’s plans keep russia guessing. u.k. police plan driving classes at air base after fatal crash ‘abandoned and forgotten’: jailed academic writes of despair in iran glenn greenwald charged with cybercrimes in brazil u.k. promises stronger terrorism laws after knife attack by convict ‘nothing has been done,’ thunberg says"
2020-01-22,1,"world leaders, gathering to mark holocaust, are urged to fight ‘deadly cancer’ trump dismisses troops’ possible brain injuries as ‘headaches’ textbook publisher apologizes for printing 9/11 conspiracy theory ivanka trump takes spotlight at davos, ahead of cabinet members di maio quits as five star leader in italy, deepening party’s disarray u.k. takes a major step toward brexit lawyers for harry and meghan warn british media over photos starving lions in sudan spur campaign to save them bezos phone hack tied to saudi crown prince puts new pressure on kingdom northern ireland now has a government, but schools and hospitals are in crisis"
2020-01-23,0,"coronavirus overwhelms hospitals in wuhan, videos show china expands virus lockdown, encircling 35 million holocaust gathering lets some leaders score present-day political points trump invites netanyahu to white house to discuss middle east peace plan afghanistan is ready for major u.s. troop reduction, ghani says guaidó, promising change for venezuela, fails to conquer davos bulgaria charges 3 russian agents in poisoning case e.u. farm chief pledges to tackle corruption in subsidy program africa’s richest woman set to face charges in angola over embezzlement the case of the 5 missing dogs: what happened to the ‘tamworth 5’?"
2020-01-24,0,"mexico breaks up a migrant caravan, pleasing white house pence’s trip lets him change the topic, but impeachment intrudes europe’s migration crisis has ebbed. croatia wants to keep it that way. earthquake strikes eastern turkey, killing 22 fear of virus ruins the ‘happiest day’ for millions of chinese 34 troops have brain injuries from iranian missile strike, pentagon says macron fires ambassador who attacked his pension plan white house criticism has ‘of course no effect,’ greta thunberg says shooting in germany leaves 6 dead u.n. court’s order on rohingya is cheered, but will myanmar comply?"
2020-01-27,1,"chinese officials race to contain anger over virus powerful storm kills 47 in brazil at auschwitz, holocaust survivors plead ‘never forget’ trump’s mideast plan could give israel sovereignty over much of jordan valley france to stop using tnt-loaded tear gas grenades seamus mallon, advocate for peace in northern ireland, dies at 83 ‘what if we all get sick?’: coronavirus strains china’s health system cease-fire in libya collapses despite international efforts u.s. military plane crashed in afghanistan, officials confirm u.s. embassy in baghdad is hit by mortars"
2020-01-28,0,"coronavirus world map: tracking the global outbreak containing the coronavirus: countries limit travel to china trump plan’s first result: israel will claim sovereignty over part of west bank johnson risks a rift with trump by granting new access to huawei trump releases mideast peace plan that strongly favors israel kenya’s new digital ids may exclude millions of minorities ex-king of belgium acknowledges a long-dismissed daughter modi prepares to welcome trump to india russia exerts growing influence in africa, worrying many in the west netanyahu withdraws immunity bid, shifting election battleground"
2020-01-29,1,"foreigners airlifted from chinese city at heart of coronavirus outbreak trump’s mideast plan leaves palestinians with few options putin pardons american-israeli swept up in geopolitical game lina ben mhenni, 36, ‘a tunisian girl’ who confronted regime, dies despite calm in afghan cities, war in villages kills dozens daily what to know about trump’s middle east plan a texas-size defeat for the e.u.: brexit is here e.u. recommends limiting, but not banning, huawei in 5g rollout more than 7,700 cases of coronavirus recorded worldwide a muted arab response to trump’s mideast peace plan"
2020-01-30,0,"iranian rapper detained in turkey faces deportation abduction of ethiopian students fuels anger at the government coronavirus anger boils over in china and doctors plead for supplies french cardinal acquitted of abuse cover-up on appeal german nurse accused of poisoning five infants with morphine more violence. fewer prisoners. inside mexico’s criminal justice reform. pompeo calls china’s ruling party ‘central threat of our times’ as coronavirus spreads, so does anti-chinese sentiment cruise passengers are held at italian port in false alarm over coronavirus press send for brexit: e.u. seals u.k. withdrawal by email"
2020-01-31,1,"at the stroke of brexit, britain steps, guardedly, into a new dawn capital in trump mideast plan makes ‘a joke’ of palestinian aspirations from armed struggle to peaceful protest, a road still to travel u.s. strikes at leader of qaeda in yemen kenya’s high court delays national biometric id program sars was deadly in canada. is the country ready for coronavirus? belgium acquits three doctors in landmark euthanasia case portraits of brexit day: u.k. celebrates and mourns leaving e.u. berlin freezes rents for 5 years in a bid to slow gentrification britons on brexit: ‘we’ve made a spectacle of ourselves’"
2020-02-03,1,"‘i feel abandoned’: how residents in wuhan are coping with coronavirus beijing sees ‘major test’ as doors to china close and coronavirus deaths surpass sars audio captured iran plane downing: ‘that surely is the light from a missile’ brexit done? not so fast. britain and e.u. enter new trade deal battle. beijing in the time of coronavirus: no traffic, empty parks and fear mercy flight leaves yemen capital, cracking a 3-year blockade china pledged to build a new hospital in 10 days. it’s close. hong kong tightens border as medical workers call for shutdown london stabbing prompts questions on policies for terrorism convictions turkey launches deadly airstrikes against syrian forces"
2020-02-04,1,"hong kong reports its first coronavirus death as outbreak widens judge who pushed graft cases against ex-president of argentina dies drone footage shows wuhan under lockdown gandhi’s killer evokes admiration as never before mumbai police play a trick on honking drivers for lebanon’s shiites, a dilemma: stay loyal to hezbollah or keep protesting? there’s no place like kangaroo island. can it survive australia’s fires? deaths in china rise, with no sign of slowdown"
2020-02-05,1,"johnson and bbc trade jabs, as war on the press flares plane skids and breaks apart at istanbul airport plane skids off runway in istanbul, breaking apart and killing 3 nato eyes troop reductions in afghanistan as u.s. draws down u.s. warns of sexual assault risk in spain losing track of time in the epicenter of china’s coronavirus outbreak trapped on a cruise ship by the coronavirus: when is breakfast? avalanche in turkey kills dozens of rescuers responding to earlier slide married women on the island of jersey win control of their taxes afghan votes will be audited, extending monthslong election crisis"
2020-02-06,0,"benetton severs ties with oliviero toscani africa, intertwined with china, fears coronavirus outbreak girl, 5, is raped on grounds of u.s. embassy in india, police say for the irish, varadkar may have won brexit, but he lost the war at home violence surges in wake of trump’s mideast plan chinese doctor, silenced after warning of outbreak, dies from coronavirus china tightens wuhan lockdown in ‘wartime’ battle with coronavirus finland plans to give all new parents the same leave what it’s like to be quarantined on an island over coronavirus fears italy train derailment kills at least 2"
2020-02-07,1,"a new martyr puts a face on china’s deepening coronavirus crisis germans unnerved by political turmoil that echoes nazi era he warned of coronavirus. here’s what he told us before he died. a victory in court for pipelines but the debate continues taliban militant flees prison, claiming deal with pakistani security forces passenger plane drew fire in syria, russia says spanish terrorist is extradited from brazil after decades on the run a onetime ‘refugee child’ takes on austria’s far right jump in coronavirus cases on ship poses a critical test for japan putin rejects oil deal with belarus, increasing pressure for merger"
